שנה,חודש,סמל_יישוב,יישוב,כביש,קוד_רחוב,lat,lon,בגשם_או_רטוב,מזג_אוויר,פני_כביש,חומרה
2021,6,5000,תל אביב - יפו,,1560,32.0699,34.78586,0,בהיר,יבש,קלה
2021,11,,,20,,31.95328,34.75612,0,בהיר,יבש,קלה
2021,8,6400,הרצליה,,530,32.17664,34.84541,0,בהיר,יבש,קלה
2021,3,4000,חיפה,,874,32.81159,34.99955,0,בהיר,יבש,קלה
2021,10,,,444,,32.08405,34.95203,0,לא ידוע,לא ידוע,קשה
2021,11,4000,חיפה,,930,32.80493,35.00185,0,בהיר,יבש,קלה
2021,11,,,4,,32.94298,35.09575,0,לא ידוע,לא ידוע,קלה
2021,11,,,4,,32.84708,35.09175,0,בהיר,יבש,קשה
2021,9,5000,תל אביב - יפו,,2383,32.05368,34.77651,0,בהיר,יבש,קלה
2021,8,,,75,,32.70822,35.15592,0,בהיר,יבש,קלה
2021,10,70,אשדוד,,294,31.79898,34.65166,0,בהיר,יבש,קלה
2021,5,7900,פתח תקווה,,1023,32.09779,34.85511,0,בהיר,יבש,קלה
2021,9,5000,תל אביב - יפו,,914,32.09118,34.79264,0,בהיר,יבש,קלה
2021,3,,,431,,31.91062,34.89728,0,בהיר,יבש,קלה
2021,1,,,60,,31.2573,34.82618,0,בהיר,יבש,קלה
2021,7,9100,נהריה,,143,33.02699,35.09744,0,בהיר,יבש,קלה
2021,11,,,505,,32.11187,35.18096,0,בהיר,יבש,קלה
2021,3,1161,רהט,,107,31.39989,34.76086,0,בהיר,יבש,קשה
2021,7,3000,ירושלים,,4950,31.81204,35.21924,0,בהיר,יבש,קלה
2021,11,7400,נתניה,,946,32.2863,34.8653,0,בהיר,יבש,קלה
2021,8,7700,עפולה,,550,32.61864,35.29705,0,בהיר,יבש,קלה
2021,6,70,אשדוד,,126,31.80827,34.64527,0,בהיר,יבש,קלה
2021,10,3000,ירושלים,,1627,31.76434,35.21833,0,בהיר,יבש,קלה
2021,6,6400,הרצליה,,405,32.1638,34.83592,0,בהיר,יבש,קלה
2021,9,8600,רמת גן,,701,32.08271,34.81467,0,בהיר,יבש,קלה
2021,2,70,אשדוד,,704,31.77811,34.65165,0,בהיר,יבש,קלה
2021,6,975,זרזיר,,,32.72489,35.22244,0,בהיר,יבש,קשה
2021,2,9700,הוד השרון,,305,32.1602,34.92077,1,בהיר,רטוב ממים,קשה
2021,12,8700,רעננה,,173,32.19144,34.87398,0,בהיר,יבש,קלה
2021,11,5000,תל אביב - יפו,,404,32.08929,34.77552,0,בהיר,יבש,קלה
2021,4,5000,תל אביב - יפו,,1011,32.08874,34.79562,0,בהיר,יבש,קשה
2021,11,5000,תל אביב - יפו,,2213,32.05762,34.76706,0,בהיר,יבש,קלה
2021,11,,,60,,32.67557,35.29186,0,בהיר,יבש,קלה
2021,5,2640,ראש העין,,,32.09448,34.95866,0,בהיר,יבש,קלה
2021,9,,,6,,32.20754,34.96284,0,בהיר,יבש,קלה
2021,1,5000,תל אביב - יפו,,2378,32.05453,34.76266,1,גשום,רטוב ממים,קלה
2021,12,3000,ירושלים,,1744,31.7446,35.21599,0,לא ידוע,לא ידוע,קלה
2021,5,7400,נתניה,,250,32.34192,34.85711,0,בהיר,יבש,קלה
2021,8,9100,נהריה,,313,32.99809,35.09898,0,בהיר,יבש,קלה
2021,3,5000,תל אביב - יפו,,2958,32.04947,34.81227,0,בהיר,יבש,קלה
2021,12,5000,תל אביב - יפו,,1555,32.06062,34.77392,0,בהיר,יבש,קלה
2021,2,3000,ירושלים,,995,31.78765,35.18687,0,בהיר,יבש,קלה
2021,3,5000,תל אביב - יפו,,1032,32.08425,34.78301,0,בהיר,יבש,קלה
2021,6,,,70,,32.8415,35.16289,0,בהיר,יבש,קלה
2021,9,,,65,,32.77358,35.40728,0,בהיר,יבש,קלה
2021,3,,,70,,32.753,35.07146,0,בהיר,יבש,קלה
2021,7,487,ג'ש (גוש חלב),,,33.02254,35.44563,0,בהיר,יבש,קלה
2021,8,,,443,,31.91238,35.01673,0,לא ידוע,יבש,קלה
2021,10,6800,קרית אתא,,256,32.81679,35.10969,0,בהיר,יבש,קלה
2021,3,,,886,,33.03758,35.47293,0,בהיר,יבש,קלה
2021,4,5000,תל אביב - יפו,,1135,32.06756,34.77121,0,בהיר,יבש,קלה
2021,4,5000,תל אביב - יפו,,458,32.08904,34.77703,0,בהיר,יבש,קלה
2021,10,4000,חיפה,,635,32.8097,34.98464,0,בהיר,יבש,קלה
2021,11,2650,רמת השרון,,132,32.13174,34.8447,0,בהיר,יבש,קשה
2021,11,2650,רמת השרון,,163,32.13808,34.83515,0,בהיר,יבש,קשה
2021,3,,,4,,31.95402,34.75859,0,בהיר,יבש,קטלנית
2021,6,7100,אשקלון,,440,31.66624,34.58517,0,בהיר,יבש,קלה
2021,9,874,מגדל העמק,,137,32.68665,35.23427,0,בהיר,יבש,קלה
2021,6,4000,חיפה,,176,32.82214,35.07189,0,בהיר,יבש,קלה
2021,2,70,אשדוד,,189,31.78948,34.6404,0,בהיר,יבש,קלה
2021,2,3000,ירושלים,,398,31.79908,35.21322,0,בהיר,חול או חצץ על הכביש,קשה
2021,5,6900,כפר סבא,,,32.18119,34.91281,0,לא ידוע,לא ידוע,קשה
2021,7,,,4,,32.3448,34.90797,0,בהיר,יבש,קלה
2021,8,9100,נהריה,,209,33.00759,35.10593,0,בהיר,יבש,קלה
2021,11,2600,אילת,,105,29.56055,34.95409,0,בהיר,יבש,קלה
2021,8,4000,חיפה,,847,32.81236,34.99707,0,בהיר,יבש,קלה
2021,8,6800,קרית אתא,,220,32.79654,35.10206,0,בהיר,יבש,קלה
2021,8,7900,פתח תקווה,,411,32.08924,34.89878,0,בהיר,יבש,קלה
2021,10,6600,חולון,,941,32.01003,34.79233,0,בהיר,יבש,קלה
2021,12,,,9,,32.41369,35.00634,0,בהיר,יבש,קלה
2021,12,5000,תל אביב - יפו,,1554,32.06009,34.78449,0,בהיר,יבש,קלה
2021,4,6600,חולון,,969,32.01228,34.77835,0,בהיר,יבש,קלה
2021,6,5000,תל אביב - יפו,,1994,32.04455,34.75207,0,בהיר,יבש,קלה
2021,5,,,444,,32.26222,34.99961,0,בהיר,יבש,קטלנית
2021,10,5000,תל אביב - יפו,,1555,32.07107,34.78928,0,בהיר,יבש,קלה
2021,5,7900,פתח תקווה,,144,32.106,34.89051,0,בהיר,יבש,קשה
2021,2,5000,תל אביב - יפו,,510,32.08424,34.77211,0,בהיר,יבש,קלה
2021,3,5000,תל אביב - יפו,,934,32.08504,34.78293,0,בהיר,יבש,קשה
2021,1,,,42,,31.85899,34.74036,0,בהיר,יבש,קלה
2021,12,6200,בת ים,,221,32.01113,34.74184,0,לא ידוע,לא ידוע,קלה
2021,11,3000,ירושלים,,612,31.78791,35.20689,0,בהיר,יבש,קשה
2021,4,,,431,,31.96882,34.75885,0,בהיר,יבש,קשה
2021,6,7100,אשקלון,,377,31.67371,34.57051,0,בהיר,יבש,קלה
2021,2,7600,עכו,,403,32.92838,35.07986,0,בהיר,יבש,קשה
2021,3,8000,צפת,,450,32.95008,35.53184,0,בהיר,יבש,קלה
2021,3,2660,יבנה,,158,31.87183,34.74092,0,בהיר,יבש,קלה
2021,9,6300,גבעתיים,,101,32.07529,34.80294,0,בהיר,יבש,קלה
2021,12,2720,טירה,,,32.2338,34.95545,0,לא ידוע,לא ידוע,קלה
2021,6,,,4,,32.37387,34.90887,0,בהיר,אחר,קלה
2021,2,6600,חולון,,119,32.02605,34.79684,1,בהיר,רטוב ממים,קשה
2021,9,472,אבו גוש,,,31.80603,35.11011,0,לא ידוע,לא ידוע,קשה
2021,10,8600,רמת גן,,1011,32.06146,34.82073,0,בהיר,יבש,קלה
2021,4,,,8992,,33.09557,35.28212,0,בהיר,יבש,קלה
2021,2,638,קלנסווה,,,32.28855,34.977,0,בהיר,יבש,קלה
2021,9,,,40,,32.17042,34.92856,0,בהיר,יבש,קלה
2021,4,3000,ירושלים,,348,31.78302,35.22785,0,בהיר,יבש,קטלנית
2021,5,,,85,,32.91576,35.12498,0,בהיר,יבש,קלה
2021,4,8300,ראשון לציון,,,31.96899,34.79977,0,לא ידוע,לא ידוע,קשה
2021,2,3000,ירושלים,,1105,31.77966,35.19489,0,בהיר,יבש,קלה
2021,12,,,3403,,31.57247,34.7621,0,בהיר,יבש,קלה
2021,9,,,5505,,32.18814,34.99802,0,בהיר,יבש,קלה
2021,3,3769,הר אדר,,120,31.82576,35.12878,0,בהיר,יבש,קשה
2021,7,5000,תל אביב - יפו,,1011,32.10864,34.79196,0,בהיר,יבש,קלה
2021,5,7800,פרדס חנה-כרכור,,317,32.46772,34.95105,0,בהיר,יבש,קלה
2021,8,3000,ירושלים,,5186,31.7312,35.24175,0,לא ידוע,לא ידוע,קשה
2021,12,,,40,,31.71884,34.75377,0,בהיר,יבש,קלה
2021,5,,,505,,32.11785,35.2763,0,בהיר,יבש,קלה
2021,2,2610,בית שמש,,105,31.75167,34.98762,1,גשום,רטוב ממים,קלה
2021,4,,,7717,,32.80535,35.46577,0,בהיר,יבש,קלה
2021,4,4000,חיפה,,195,32.8151,35.07454,0,בהיר,יבש,קלה
2021,2,,,60,,32.09918,35.24615,0,בהיר,יבש,קלה
2021,1,3000,ירושלים,,1601,31.76141,35.20891,0,בהיר,יבש,קלה
2021,3,8700,רעננה,,103,32.18049,34.87479,0,בהיר,יבש,קלה
2021,5,5000,תל אביב - יפו,,461,32.08778,34.77102,0,בהיר,יבש,קלה
2021,9,8600,רמת גן,,903,32.08225,34.82065,0,בהיר,יבש,קשה
2021,12,,,1,,31.79858,35.30202,0,בהיר,יבש,קלה
2021,1,5000,תל אביב - יפו,,2604,32.07178,34.79669,0,בהיר,יבש,קלה
2021,4,4000,חיפה,,235,32.82147,35.07543,0,בהיר,יבש,קלה
2021,9,7400,נתניה,,1028,32.2872,34.86598,0,בהיר,יבש,קלה
2021,2,7900,פתח תקווה,,107,32.09035,34.8862,0,בהיר,יבש,קשה
2021,2,3000,ירושלים,,107,31.79792,35.21991,0,בהיר,יבש,קשה
2021,2,,,4,,32.46511,34.91294,0,לא ידוע,לא ידוע,קשה
2021,11,3000,ירושלים,,4102,31.78379,35.22049,0,בהיר,לא ידוע,קלה
2021,10,3000,ירושלים,,1207,31.76864,35.17821,0,בהיר,אחר,קלה
2021,11,,,70,,33.01654,35.14297,0,בהיר,יבש,קלה
2021,2,,,44,,31.84371,34.90495,0,בהיר,מכוסה בבוץ,קשה
2021,5,9100,נהריה,,320,33.00965,35.09441,0,בהיר,יבש,קלה
2021,5,7400,נתניה,,962,32.29467,34.85152,0,בהיר,יבש,קלה
2021,5,5000,תל אביב - יפו,,2604,32.05979,34.80736,0,בהיר,יבש,קטלנית
2021,2,494,דאלית אל-כרמל,,,32.69367,35.05131,0,בהיר,יבש,קלה
2021,3,3000,ירושלים,,513,31.7785,35.22373,1,בהיר,רטוב ממים,קלה
2021,8,8600,רמת גן,,108,32.09598,34.82078,0,בהיר,יבש,קלה
2021,7,4000,חיפה,,931,32.80414,35.00023,0,בהיר,יבש,קלה
2021,9,6900,כפר סבא,,309,32.18687,34.90448,0,בהיר,יבש,קלה
2021,3,,,4,,32.57171,34.93775,0,בהיר,יבש,קלה
2021,1,8500,רמלה,,261,31.93541,34.87597,1,בהיר,רטוב ממים,קלה
2021,6,,,35,,31.56313,35.10367,0,בהיר,יבש,קטלנית
2021,7,,,70,,32.95317,35.16258,0,בהיר,יבש,קלה
2021,11,8400,רחובות,,509,31.89461,34.82311,0,לא ידוע,לא ידוע,קלה
2021,2,7000,לוד,,700,31.95702,34.88412,0,בהיר,יבש,קלה
2021,4,6800,קרית אתא,,220,32.81243,35.10485,0,בהיר,יבש,קלה
2021,12,,,780,,32.79437,35.10203,0,בהיר,יבש,קלה
2021,12,267,כפר שמריהו,,115,32.18911,34.82157,1,גשום,רטוב ממים,קלה
2021,7,1224,כוכב יאיר-צור יגאל,,154,32.22636,34.99979,0,בהיר,יבש,קלה
2021,11,1139,כרמיאל,,117,32.92275,35.30156,0,בהיר,יבש,קלה
2021,3,874,מגדל העמק,,124,32.67916,35.23374,0,בהיר,יבש,קשה
2021,12,,,4,,32.99404,35.09709,0,בהיר,יבש,קשה
2021,8,8300,ראשון לציון,,307,31.96399,34.80298,0,בהיר,יבש,קלה
2021,2,,,60,,31.71796,35.1807,0,בהיר,יבש,קלה
2021,7,,,25,,31.18903,34.93842,0,לא ידוע,לא ידוע,קשה
2021,7,,,20,,32.08973,34.80085,0,בהיר,יבש,קלה
2021,6,,,6515,,32.53092,35.0465,0,בהיר,יבש,קטלנית
2021,7,,,444,,31.96872,34.94454,0,בהיר,יבש,קשה
2021,10,5000,תל אביב - יפו,,2381,32.05421,34.77416,0,בהיר,יבש,קלה
2021,6,8600,רמת גן,,1819,32.05463,34.81783,0,בהיר,יבש,קלה
2021,6,8500,רמלה,,302,31.93165,34.86356,0,בהיר,יבש,קלה
2021,5,4000,חיפה,,275,32.81074,35.06985,0,בהיר,יבש,קלה
2021,3,,,40,,32.16473,34.92644,0,בהיר,יבש,קלה
2021,1,7900,פתח תקווה,,920,32.08607,34.87827,0,בהיר,יבש,קלה
2021,11,2640,ראש העין,,142,32.09402,34.94562,0,בהיר,יבש,קלה
2021,9,9000,באר שבע,,359,31.24425,34.78173,0,לא ידוע,לא ידוע,קשה
2021,7,2400,אור יהודה,,337,32.03435,34.84947,0,בהיר,יבש,קלה
2021,7,7200,נס ציונה,,256,31.93321,34.78807,0,בהיר,יבש,קלה
2021,11,3000,ירושלים,,4141,31.78037,35.25351,0,לא ידוע,לא ידוע,קלה
2021,11,5000,תל אביב - יפו,,1639,32.05135,34.76028,0,בהיר,יבש,קלה
2021,6,6100,בני ברק,,801,32.07265,34.84135,0,בהיר,יבש,קלה
2021,8,,,781,,32.82994,35.18113,0,בהיר,יבש,קלה
2021,2,,,31,,31.30007,34.91073,0,בהיר,יבש,קשה
2021,2,,,5,,32.1336,34.83491,0,בהיר,יבש,קלה
2021,7,,,4,,32.03801,34.83003,0,בהיר,יבש,קלה
2021,2,,,40,,31.9166,34.86313,1,לא ידוע,רטוב ממים,קטלנית
2021,9,2620,קרית אונו,,114,32.06246,34.84974,0,בהיר,יבש,קלה
2021,3,654,כפר קרע,,,32.50539,35.05082,0,בהיר,יבש,קשה
2021,8,195,קדימה-צורן,,137,32.26963,34.91536,0,בהיר,יבש,קלה
2021,2,,,4,,32.03801,34.83003,0,בהיר,יבש,קלה
2021,7,,,4,,32.09245,34.84586,0,בהיר,יבש,קלה
2021,5,3616,מעלה אדומים,,141,31.77712,35.30515,0,בהיר,יבש,קשה
2021,7,,,4,,32.83539,35.08426,0,בהיר,יבש,קלה
2021,12,9100,נהריה,,209,33.00862,35.10637,0,לא ידוע,לא ידוע,קשה
2021,3,7000,לוד,,340,31.94472,34.89452,0,בהיר,יבש,קלה
2021,3,8500,רמלה,,737,31.91658,34.86827,0,בהיר,יבש,קלה
2021,6,2600,אילת,,249,29.55491,34.96558,0,בהיר,יבש,קלה
2021,2,,,716,,32.57866,35.3984,0,בהיר,יבש,קלה
2021,6,3000,ירושלים,,1836,31.75031,35.21381,0,בהיר,יבש,קלה
2021,10,7600,עכו,,232,32.92166,35.09177,0,בהיר,יבש,קלה
2021,8,5000,תל אביב - יפו,,1011,32.08874,34.79562,0,בהיר,יבש,קלה
2021,7,9400,יהוד-מונוסון,,188,32.03275,34.87866,0,בהיר,יבש,קשה
2021,1,3000,ירושלים,,1106,31.78221,35.20487,0,בהיר,יבש,קשה
2021,6,5000,תל אביב - יפו,,456,32.088,34.78317,0,בהיר,יבש,קלה
2021,8,,,2,,32.28689,34.85933,0,בהיר,יבש,קלה
2021,6,2640,ראש העין,,561,32.09535,34.97348,0,בהיר,יבש,קלה
2021,1,6300,גבעתיים,,301,32.07185,34.80862,0,בהיר,יבש,קלה
2021,4,654,כפר קרע,,,32.50539,35.05082,0,בהיר,יבש,קלה
2021,5,5000,תל אביב - יפו,,1006,32.08165,34.79626,0,בהיר,יבש,קלה
2021,2,6100,בני ברק,,870,32.07806,34.83894,1,גשום,רטוב ממים,קלה
2021,2,3000,ירושלים,,4650,31.85431,35.21495,0,בהיר,יבש,קלה
2021,6,4000,חיפה,,414,32.82059,34.98944,0,בהיר,יבש,קלה
2021,4,8200,קרית מוצקין,,104,32.8262,35.07548,0,בהיר,יבש,קלה
2021,8,1031,שדרות,,235,31.52546,34.59653,0,לא ידוע,לא ידוע,קשה
2021,3,9000,באר שבע,,1082,31.23686,34.77566,0,בהיר,יבש,קלה
2021,3,8000,צפת,,,32.96419,35.50531,0,לא ידוע,לא ידוע,קשה
2021,7,,,316,,31.31617,35.00594,0,בהיר,יבש,קלה
2021,1,28,מזכרת בתיה,,124,31.85403,34.84643,0,בהיר,יבש,קשה
2021,5,3000,ירושלים,,4762,31.81451,35.23829,0,בהיר,יבש,קלה
2021,5,4000,חיפה,,726,32.82135,34.97407,0,בהיר,יבש,קלה
2021,5,7400,נתניה,,607,32.31203,34.86461,0,בהיר,יבש,קלה
2021,5,5000,תל אביב - יפו,,2213,32.05495,34.76692,0,בהיר,יבש,קלה
2021,3,,,5,,32.09959,35.06329,0,בהיר,יבש,קלה
2021,5,,,22,,32.80597,35.06554,0,בהיר,יבש,קלה
2021,6,5000,תל אביב - יפו,,1135,32.06195,34.77348,0,בהיר,יבש,קלה
2021,8,,,31,,31.21914,35.24892,0,בהיר,יבש,קלה
2021,7,8600,רמת גן,,1122,32.07492,34.83313,0,בהיר,יבש,קלה
2021,4,5000,תל אביב - יפו,,1037,32.07762,34.79077,0,בהיר,יבש,קלה
2021,3,,,20,,32.11916,34.81069,0,בהיר,יבש,קלה
2021,11,8900,טמרה,,,32.85417,35.1896,0,בהיר,יבש,קשה
2021,4,,,57,,32.31191,34.99918,0,בהיר,יבש,קלה
2021,5,,,85,,32.9166,35.11897,0,בהיר,יבש,קלה
2021,5,,,784,,32.8045,35.25321,0,בהיר,יבש,קשה
2021,2,,,40,,31.83604,34.78378,0,בהיר,יבש,קלה
2021,3,1161,רהט,,,31.39048,34.75464,0,בהיר,יבש,קשה
2021,1,8700,רעננה,,252,32.17655,34.86967,0,לא ידוע,יבש,קלה
2021,8,3000,ירושלים,,4128,31.83944,35.22984,0,בהיר,יבש,קשה
2021,5,3000,ירושלים,,1753,31.76623,35.22389,0,בהיר,יבש,קלה
2021,9,7900,פתח תקווה,,634,32.07214,34.89225,0,בהיר,יבש,קלה
2021,6,,,5531,,32.23742,34.92244,0,בהיר,יבש,קלה
2021,12,7700,עפולה,,355,32.60849,35.28015,1,גשום,רטוב ממים,קלה
2021,10,3000,ירושלים,,4630,31.83675,35.227,0,בהיר,יבש,קלה
2021,3,70,אשדוד,,165,31.79863,34.65447,0,בהיר,יבש,קלה
2021,8,7900,פתח תקווה,,129,32.08551,34.88218,0,בהיר,יבש,קלה
2021,10,,,20,,32.02342,34.76088,0,לא ידוע,לא ידוע,קלה
2021,1,,,20,,31.95592,34.75853,0,בהיר,יבש,קלה
2021,1,7400,נתניה,,993,32.28272,34.85383,0,בהיר,יבש,קלה
2021,3,7900,פתח תקווה,,1229,32.08178,34.87625,0,בהיר,יבש,קלה
2021,4,5000,תל אביב - יפו,,1011,32.09985,34.79342,0,בהיר,יבש,קטלנית
2021,6,,,20,,32.17906,34.82552,0,בהיר,יבש,קלה
2021,2,,,60,,31.25965,34.82975,0,בהיר,יבש,קלה
2021,4,,,7756,,32.67911,35.2642,0,בהיר,יבש,קשה
2021,12,6800,קרית אתא,,317,32.80402,35.10688,0,לא ידוע,לא ידוע,קשה
2021,9,3000,ירושלים,,1714,31.74522,35.21649,0,בהיר,יבש,קלה
2021,4,5000,תל אביב - יפו,,1011,32.09453,34.79448,0,בהיר,יבש,קלה
2021,10,9000,באר שבע,,871,31.22518,34.79821,0,בהיר,יבש,קשה
2021,11,3000,ירושלים,,1252,31.75067,35.17847,0,בהיר,יבש,קלה
2021,2,,,60,,32.66924,35.29155,0,בהיר,יבש,קלה
2021,6,654,כפר קרע,,,32.50539,35.05082,0,בהיר,יבש,קשה
2021,4,8600,רמת גן,,147,32.09833,34.82623,0,בהיר,יבש,קלה
2021,9,,,89,,33.01617,35.1669,0,בהיר,יבש,קלה
2021,8,6800,קרית אתא,,301,32.80143,35.112,0,בהיר,יבש,קלה
2021,7,,,85,,32.92483,35.29899,0,בהיר,יבש,קלה
2021,8,3000,ירושלים,,1040,31.78225,35.1879,0,בהיר,יבש,קלה
2021,9,,,4,,32.07591,34.84396,0,בהיר,יבש,קטלנית
2021,4,5000,תל אביב - יפו,,2734,32.05098,34.79165,0,בהיר,יבש,קלה
2021,2,,,40,,31.88092,34.82906,0,לא ידוע,לא ידוע,קלה
2021,1,3000,ירושלים,,116,31.79046,35.22478,0,בהיר,יבש,קלה
2021,10,5000,תל אביב - יפו,,3004,32.03379,34.75292,0,לא ידוע,לא ידוע,קלה
2021,3,,,40,,31.82649,34.77681,0,בהיר,יבש,קלה
2021,6,7400,נתניה,,847,32.30689,34.87458,0,בהיר,יבש,קלה
2021,12,6400,הרצליה,,826,32.16874,34.82865,0,בהיר,יבש,קלה
2021,4,,,6517,,32.53386,35.14514,0,בהיר,יבש,קלה
2021,3,,,444,,32.14566,34.9461,0,בהיר,יבש,קלה
2021,8,5000,תל אביב - יפו,,1554,32.06699,34.78688,0,בהיר,יבש,קלה
2021,3,3000,ירושלים,,4113,31.80506,35.23477,0,בהיר,יבש,קלה
2021,1,7400,נתניה,,607,32.31203,34.86461,0,בהיר,יבש,קלה
2021,1,6100,בני ברק,,115,32.10081,34.8397,0,בהיר,יבש,קטלנית
2021,7,166,גן יבנה,,114,31.78815,34.72172,0,בהיר,יבש,קלה
2021,6,,,66,,32.67458,35.1074,0,בהיר,יבש,קלה
2021,7,7700,עפולה,,343,32.60608,35.28455,0,שרבי,יבש,קלה
2021,9,,,35,,31.64593,34.69966,0,בהיר,יבש,קלה
2021,3,5000,תל אביב - יפו,,2309,32.04951,34.77342,0,בהיר,יבש,קשה
2021,9,31,אופקים,,215,31.31956,34.62864,0,בהיר,יבש,קלה
2021,10,,,6,,32.29831,35.01091,0,בהיר,יבש,קשה
2021,11,8600,רמת גן,,1530,32.0707,34.82875,0,לא ידוע,לא ידוע,קלה
2021,11,,,44,,32.01835,34.80849,0,בהיר,יבש,קלה
2021,4,6100,בני ברק,,502,32.0885,34.8269,0,בהיר,יבש,קלה
2021,4,3000,ירושלים,,4786,31.81933,35.23309,0,בהיר,יבש,קלה
2021,2,8400,רחובות,,304,31.89748,34.80009,0,בהיר,יבש,קלה
2021,2,,,899,,33.0405,35.41628,0,בהיר,יבש,קשה
2021,12,,,4,,32.57087,34.93731,0,בהיר,יבש,קלה
2021,8,,,383,,31.70505,34.92827,0,בהיר,יבש,קלה
2021,2,9400,יהוד-מונוסון,,135,32.03464,34.8872,0,בהיר,יבש,קלה
2021,9,,,60,,32.64873,35.29157,0,בהיר,יבש,קלה
2021,10,5000,תל אביב - יפו,,180,32.10174,34.80204,1,בהיר,רטוב ממים,קלה
2021,11,,,211,,30.90479,34.46287,0,בהיר,יבש,קשה
2021,5,7900,פתח תקווה,,103,32.09644,34.89131,0,בהיר,יבש,קלה
2021,11,5000,תל אביב - יפו,,2601,32.04454,34.81326,1,גשום,רטוב ממים,קלה
2021,3,3000,ירושלים,,1013,31.78325,35.19477,0,בהיר,יבש,קלה
2021,7,5000,תל אביב - יפו,,1037,32.07785,34.79148,0,בהיר,יבש,קלה
2021,4,2600,אילת,,309,29.56852,34.95734,0,בהיר,יבש,קלה
2021,11,,,3,,31.7239,34.74647,0,בהיר,יבש,קלה
2021,11,,,3,,31.69607,34.69506,0,בהיר,יבש,קלה
2021,11,6100,בני ברק,,223,32.09246,34.83444,0,בהיר,יבש,קלה
2021,2,3654,ברקן,,,32.10848,35.10582,0,בהיר,יבש,קלה
2021,1,,,232,,31.24226,34.37755,0,בהיר,יבש,קלה
2021,6,8000,צפת,,433,32.95813,35.49296,0,בהיר,יבש,קלה
2021,12,6800,קרית אתא,,220,32.80451,35.10404,0,בהיר,יבש,קלה
2021,4,,,4,,32.84049,35.08752,0,לא ידוע,לא ידוע,קלה
